device_id,visit_id,platform,video_seconds_spent
2313326737807234386:8531179035919695821,2313326737807234386:8531179035919695821:00000006,MOBILE_WEB,27
664583972339116109:7965656520535273832,664583972339116109:7965656520535273832:00000008,MOBILE_WEB,27
6398015382320750985:2393597320381347088,6398015382320750985:2393597320381347088:00000003,MOBILE_WEB,27
6882999499368487947:6252884732262430630,6882999499368487947:6252884732262430630:00000002,MOBILE_WEB,27
2721077010529411869:4222911554848007051,2721077010529411869:4222911554848007051:00000003,MOBILE_WEB,283
7064027820953604791:4141986423054087149,7064027820953604791:4141986423054087149:00000012,MOBILE_WEB,28
1537822298716111288:6562852263953254262,1537822298716111288:6562852263953254262:00000002,MOBILE_WEB,28
5354777279331924271:1570082457359974165,5354777279331924271:1570082457359974165:00000005,MOBILE_WEB,28
5503934737681686818:2762730991559514824,5503934737681686818:2762730991559514824:00000002,MOBILE_WEB,28
4222833041032089026:3758007677794892017,4222833041032089026:3758007677794892017:00000004,MOBILE_WEB,29
2939227753546729055:5398624579185567935,2939227753546729055:5398624579185567935:00000003,MOBILE_WEB,29
6043785249684060957:6426641825017319649,6043785249684060957:6426641825017319649:00000001,MOBILE_WEB,29
8648238866028922381:9046950773348683243,8648238866028922381:9046950773348683243:00000015,MOBILE_WEB,29
8946490602493826611:6360060860299543922,8946490602493826611:6360060860299543922:00000004,MOBILE_WEB,30
2227562978096126313:3117860244181544340,2227562978096126313:3117860244181544340:00000002,MOBILE_WEB,30
2830905555726066352:3409179535889451147,2830905555726066352:3409179535889451147:00000002,MOBILE_WEB,30
5000181786536631962:7483999888488792730,5000181786536631962:7483999888488792730:00000002,MOBILE_WEB,30
4314906016693736256:6178339845685647217,4314906016693736256:6178339845685647217:00000016,MOBILE_WEB,30
8881477974030891071:838487822997274545,8881477974030891071:838487822997274545:00000005,MOBILE_WEB,30
4968514427118969302:6926353811101787858,4968514427118969302:6926353811101787858:00000003,MOBILE_WEB,30
7210483936961434718:1532587829310835291,7210483936961434718:1532587829310835291:00000004,MOBILE_WEB,30
5778594217215903744:1774637333105003949,5778594217215903744:1774637333105003949:00000003,MOBILE_WEB,286
5278109725121200762:2071000271933199761,5278109725121200762:2071000271933199761:00000003,MOBILE_WEB,542
1386930051572529180:1778125209711824543,1386930051572529180:1778125209711824543:00000002,MOBILE_WEB,31
5865676588973522763:3755103872721207175,5865676588973522763:3755103872721207175:00000004,MOBILE_WEB,31
5527606138411601647:3630536831836817593,5527606138411601647:3630536831836817593:00000002,MOBILE_WEB,31
5939325319048521502:6004844549204771997,5939325319048521502:6004844549204771997:00000003,MOBILE_WEB,31
5440432973192221993:8642191028398744365,5440432973192221993:8642191028398744365:00000005,MOBILE_WEB,31
1707809853589441520:1130250361079252739,1707809853589441520:1130250361079252739:00000005,MOBILE_WEB,31
5924951059930690574:4494340537611889836,5924951059930690574:4494340537611889836:00000002,MOBILE_WEB,31
3154138809031614853:7262910887931337935,3154138809031614853:7262910887931337935:00000003,MOBILE_WEB,31
7817955939190997996:2065616953787904035,7817955939190997996:2065616953787904035:00000003,MOBILE_WEB,31
8134683651029114144:116515080812935312,8134683651029114144:116515080812935312:00000005,MOBILE_WEB,31
1720057198699864323:7986900080586785580,1720057198699864323:7986900080586785580:00000006,MOBILE_WEB,31
6767378148215855203:1706205163085113362,6767378148215855203:1706205163085113362:00000002,MOBILE_WEB,31
84006406810242779:5663612296727946252,84006406810242779:5663612296727946252:00000004,MOBILE_WEB,32
5809271543484761378:51717315566643547,5809271543484761378:51717315566643547:00000005,MOBILE_WEB,32
7464933871730474752:3130105876983854775,7464933871730474752:3130105876983854775:00000004,MOBILE_WEB,32
1881237421361011957:3223099981728068205,1881237421361011957:3223099981728068205:00000007,MOBILE_WEB,288
6951341337716142861:8688399641164934429,6951341337716142861:8688399641164934429:00000002,MOBILE_WEB,288
4498529576253468005:7982619221345597570,4498529576253468005:7982619221345597570:00000005,MOBILE_WEB,33
6067768626984452363:3355235539047502517,6067768626984452363:3355235539047502517:00000002,MOBILE_WEB,289
3086139151666781294:8477292298220354908,3086139151666781294:8477292298220354908:00000003,MOBILE_WEB,289
1724737683459132467:5314393681240494112,1724737683459132467:5314393681240494112:00000003,MOBILE_WEB,34
1073862081758694378:2000901727219594443,1073862081758694378:2000901727219594443:00000005,MOBILE_WEB,34
6317320224555212039:4198713465979323513,6317320224555212039:4198713465979323513:00000004,MOBILE_WEB,34
8131560730787760056:5154284151954629169,8131560730787760056:5154284151954629169:00000010,MOBILE_WEB,290
1025387901913596486:1228761112489908874,1025387901913596486:1228761112489908874:00000001,MOBILE_WEB,35
4073327540316849103:1619875526576594896,4073327540316849103:1619875526576594896:00000004,MOBILE_WEB,35
7179734162991127785:425555932100658137,7179734162991127785:425555932100658137:00000004,MOBILE_WEB,35
2836006443054990282:8609457133102477522,2836006443054990282:8609457133102477522:00000002,MOBILE_WEB,35
2124930698311114227:3770568630669723717,2124930698311114227:3770568630669723717:00000003,MOBILE_WEB,35
2527665350293129924:8557072206394176629,2527665350293129924:8557072206394176629:00000004,MOBILE_WEB,35
3534182287064967675:3670590548932392372,3534182287064967675:3670590548932392372:00000004,MOBILE_WEB,35
6584843782263792311:8066533331097335868,6584843782263792311:8066533331097335868:00000003,MOBILE_WEB,35
7028936920520298613:7801503846336179826,7028936920520298613:7801503846336179826:00000003,MOBILE_WEB,35
3239587810068661929:298729251536215281,3239587810068661929:298729251536215281:00000002,MOBILE_WEB,36
1577863261460256394:557319707459504022,1577863261460256394:557319707459504022:00000005,MOBILE_WEB,292
3722077052806536899:6924262845797432671,3722077052806536899:6924262845797432671:00000002,MOBILE_WEB,37
9025732414418880490:5504613991893977077,9025732414418880490:5504613991893977077:00000002,MOBILE_WEB,37
3440049762824517159:8219997177867898025,3440049762824517159:8219997177867898025:00000013,MOBILE_WEB,37
246291644671732085:2002145885436721366,246291644671732085:2002145885436721366:00000003,MOBILE_WEB,37
7027890860131518254:7028586118207030154,7027890860131518254:7028586118207030154:00000003,MOBILE_WEB,37
1545379249365364607:7804890039539713180,1545379249365364607:7804890039539713180:00000003,MOBILE_WEB,37
4760176960181124588:7982396614005143053,4760176960181124588:7982396614005143053:00000002,MOBILE_WEB,37
4617626644935229979:315779826937845044,4617626644935229979:315779826937845044:00000004,MOBILE_WEB,37
3927641278514375917:5864918203029920081,3927641278514375917:5864918203029920081:00000003,MOBILE_WEB,37
1955840474627082714:327981131255668148,1955840474627082714:327981131255668148:00000002,MOBILE_WEB,37
2642432275314797665:1512131884301745761,2642432275314797665:1512131884301745761:00000003,MOBILE_WEB,37
3343090870087619864:2113325988029567957,3343090870087619864:2113325988029567957:00000003,MOBILE_WEB,37
2804855773242361668:3161916495857194791,2804855773242361668:3161916495857194791:00000002,MOBILE_WEB,37
2790833653141069481:1434631315758900208,2790833653141069481:1434631315758900208:00000003,MOBILE_WEB,37
2521305385229705596:8603709733401984563,2521305385229705596:8603709733401984563:00000013,MOBILE_WEB,37
3211913709361859934:3937658172866427511,3211913709361859934:3937658172866427511:00000003,MOBILE_WEB,37
2164113762655385043:8752493107124974986,2164113762655385043:8752493107124974986:00000004,MOBILE_WEB,37
2890828187227209732:7233137173429867569,2890828187227209732:7233137173429867569:00000006,MOBILE_WEB,37
3240162079329448018:4456374628275803306,3240162079329448018:4456374628275803306:00000010,MOBILE_WEB,37
5114316423811007021:4980092298176794938,5114316423811007021:4980092298176794938:00000006,MOBILE_WEB,37
3263680933554981453:3715147216159823959,3263680933554981453:3715147216159823959:00000003,MOBILE_WEB,38
8064998882566070409:5809588616432086124,8064998882566070409:5809588616432086124:00000002,MOBILE_WEB,38
8207461954901967855:6118414858548731895,8207461954901967855:6118414858548731895:00000007,MOBILE_WEB,38
2932099741201930594:5929547035443968155,2932099741201930594:5929547035443968155:00000002,MOBILE_WEB,38
2331357509891957365:8911303095684639219,2331357509891957365:8911303095684639219:00000003,MOBILE_WEB,38
505915920959345628:7220992687421221251,505915920959345628:7220992687421221251:00000005,MOBILE_WEB,38
8187260084857070493:2130852142576882541,8187260084857070493:2130852142576882541:00000003,MOBILE_WEB,38
8510965985113663776:8932543259396992904,8510965985113663776:8932543259396992904:00000002,MOBILE_WEB,38
8311901840810971728:3762187489478895039,8311901840810971728:3762187489478895039:00000006,MOBILE_WEB,294
5673429963992642922:1799191315202122665,5673429963992642922:1799191315202122665:00000001,MOBILE_WEB,39
1866085174934033353:1989832894152169793,1866085174934033353:1989832894152169793:00000004,MOBILE_WEB,40
5605011808853524779:479948383035948697,5605011808853524779:479948383035948697:00000003,MOBILE_WEB,40
2555390523319488063:2521301326180972015,2555390523319488063:2521301326180972015:00000002,MOBILE_WEB,41
871634550349055882:6580706305196002495,871634550349055882:6580706305196002495:00000003,MOBILE_WEB,41
2319046402960783190:5557112773192146124,2319046402960783190:5557112773192146124:00000002,MOBILE_WEB,42
5513849224010535378:6426652730390468099,5513849224010535378:6426652730390468099:00000001,MOBILE_WEB,42
8808286198977868511:6767288496245881340,8808286198977868511:6767288496245881340:00000004,MOBILE_WEB,42
4073334426732606873:861970732196811672,4073334426732606873:861970732196811672:00000003,MOBILE_WEB,42
2388036292545373553:4845256822827214346,2388036292545373553:4845256822827214346:00000005,MOBILE_WEB,42
7671594336053886330:6613254099803235299,7671594336053886330:6613254099803235299:00000004,MOBILE_WEB,42
862194007076382351:6364114156291567019,862194007076382351:6364114156291567019:00000002,MOBILE_WEB,298
7054393735887931630:3437486586344250658,7054393735887931630:3437486586344250658:00000007,MOBILE_WEB,43
1927025605976790647:2827644717517891531,1927025605976790647:2827644717517891531:00000002,MOBILE_WEB,43
6065605006239554905:7722966648482065414,6065605006239554905:7722966648482065414:00000004,MOBILE_WEB,43
1527371323094353948:8114465447165343020,1527371323094353948:8114465447165343020:00000002,MOBILE_WEB,43
3024330834651961089:7006512768605881891,3024330834651961089:7006512768605881891:00000003,MOBILE_WEB,299
5416263277886875900:2325778872874591265,5416263277886875900:2325778872874591265:00000005,MOBILE_WEB,44
8010318728034834708:1611016474809638412,8010318728034834708:1611016474809638412:00000002,MOBILE_WEB,44
801254880036789491:2372078123659007934,801254880036789491:2372078123659007934:00000003,MOBILE_WEB,44
5369139231045687921:4846719701866550743,5369139231045687921:4846719701866550743:00000002,MOBILE_WEB,44
8671230021218765780:4764846590703749930,8671230021218765780:4764846590703749930:00000003,MOBILE_WEB,4140
6888810018143847388:2576551537968026183,6888810018143847388:2576551537968026183:00000002,MOBILE_WEB,45
5507557958698724740:1587032106810942725,5507557958698724740:1587032106810942725:00000003,MOBILE_WEB,45
8202596038803464734:8050755984755316774,8202596038803464734:8050755984755316774:00000002,MOBILE_WEB,46
7869115660368463708:8062496938028274111,7869115660368463708:8062496938028274111:00000002,MOBILE_WEB,47
650757726381257540:1597729349365853112,650757726381257540:1597729349365853112:00000004,MOBILE_WEB,47
5195801698910640737:6160180074754723058,5195801698910640737:6160180074754723058:00000002,MOBILE_WEB,47
1956628120139458959:328950454297222273,1956628120139458959:328950454297222273:00000009,MOBILE_WEB,47
110150874890429118:8656670801255540039,110150874890429118:8656670801255540039:00000007,MOBILE_WEB,47
3508150310385916923:3414805839212277315,3508150310385916923:3414805839212277315:00000004,MOBILE_WEB,47
4060499733829195755:6179023180477960902,4060499733829195755:6179023180477960902:00000007,MOBILE_WEB,47
710355883102077107:3258731613499829800,710355883102077107:3258731613499829800:00000003,MOBILE_WEB,47
8954062140379618059:4339816969905127991,8954062140379618059:4339816969905127991:00000005,MOBILE_WEB,47
8881477974030891071:838487822997274545,8881477974030891071:838487822997274545:00000004,MOBILE_WEB,48
551049204561851462:484947511128072581,551049204561851462:484947511128072581:00000010,MOBILE_WEB,48
9135279030283257548:3253240677911247870,9135279030283257548:3253240677911247870:00000006,MOBILE_WEB,49
5523008298336790699:8134911834518052634,5523008298336790699:8134911834518052634:00000005,MOBILE_WEB,49
7784356770064810411:850988453627965375,7784356770064810411:850988453627965375:00000001,MOBILE_WEB,49
847903256282759664:5196863739351789562,847903256282759664:5196863739351789562:00000002,MOBILE_WEB,49
397975548930831821:5799223979926566271,397975548930831821:5799223979926566271:00000002,MOBILE_WEB,50
5369139231045687921:4846719701866550743,5369139231045687921:4846719701866550743:00000003,MOBILE_WEB,50
6563640204885446957:6464269419710825729,6563640204885446957:6464269419710825729:00000005,MOBILE_WEB,50
3828099888542498077:565902444594482812,3828099888542498077:565902444594482812:00000007,MOBILE_WEB,50
4417065944579771775:7425957092068011800,4417065944579771775:7425957092068011800:00000003,MOBILE_WEB,50
8860487375038156277:2699713635143921299,8860487375038156277:2699713635143921299:00000002,MOBILE_WEB,50
1996204479075055606:6257373780665392907,1996204479075055606:6257373780665392907:00000004,MOBILE_WEB,52
478599437368748325:4602753418994505496,478599437368748325:4602753418994505496:00000003,MOBILE_WEB,52
8333375065794881522:2830179032667116462,8333375065794881522:2830179032667116462:00000002,MOBILE_WEB,52
6417985608054077029:4199850025561361389,6417985608054077029:4199850025561361389:00000003,MOBILE_WEB,52
2307504915745058311:7034621330848484393,2307504915745058311:7034621330848484393:00000004,MOBILE_WEB,52
5778594217215903744:1774637333105003949,5778594217215903744:1774637333105003949:00000002,MOBILE_WEB,308
5541035289411584766:1015602897953424619,5541035289411584766:1015602897953424619:00000004,MOBILE_WEB,53
8764446062077682247:1977918031813530121,8764446062077682247:1977918031813530121:00000005,MOBILE_WEB,53
1054440911740891270:2692391966544768707,1054440911740891270:2692391966544768707:00000002,MOBILE_WEB,53
